93.32765818,1.5,33.1
93.32765818,1.4,33.1
93.32765818,1.3,33.1
93.32765818,1.2,33.1
93.32765818,1.1,33.1
93.32765818,1,33.1
93.32765818,0.9,33.1
93.32765818,0.8,33.1
93.32765818,0.7,33.1
93.32765818,0.6,33.1
93.32765818,0.5,33.1
93.32765818,0.4,33.1
93.32765818,0.3,33.1
93.32765818,0.2,33.1
93.32765818,0.1,33.1
93.32765818,-1.94289E-16,33.1
93.32765818,-0.1,33.1
93.32765818,-0.2,33.1
93.32765818,-0.3,33.1
93.32765818,-0.4,33.1
93.32765818,-0.5,33.1
93.32765818,-0.6,33.1
93.32765818,-0.7,33.1
93.32765818,-0.8,33.1
93.32765818,-0.9,33.1
93.32765818,-1,33.1
93.32765818,-1.1,33.1
93.32765818,-1.2,33.1
93.32765818,-1.3,33.1
93.32765818,-1.4,33.1
93.32765818,-1.5,33.1
93.32765818,-1.6,33.1
93.32765818,-1.7,33.1
93.32765818,-1.8,33.1
93.32765818,-1.9,33.1
93.32765818,-2,33.1
93.32765818,-2.1,33.1
93.32765818,-2.2,33.1
93.32765818,-2.3,33.1
93.32765818,-2.4,33.1
93.32765818,-2.5,33.1
93.32765818,-2.6,33.1
93.32765818,-2.7,33.1
93.32765818,-2.8,33.1
93.32765818,-2.9,33.1
93.32765818,-3,33.1
93.32765818,-3.1,33.1
93.32765818,-3.2,33.1
93.32765818,-3.3,33.1
93.32765818,-3.4,33.1
93.32765818,-3.5,33.1
93.32765818,-3.6,33.1
93.32765818,-3.7,33.1
93.32765818,-3.8,33.1
93.32765818,-3.9,33.1
93.32765818,-4,33.1
93.32765818,-4.1,33.1
93.32765818,-4.2,33.1
93.32765818,-4.3,33.1
93.32765818,-4.4,33.1
93.32765818,-4.5,33.1
93.32765818,-4.6,33.1
93.32765818,-4.7,33.1
93.32765818,-4.8,33.1
93.32765818,-4.9,33.1
93.32765818,-5,33.1
93.32765818,-5.1,33.1
93.32765818,-5.2,33.1
93.32765818,-5.3,33.1
93.32765818,-5.4,33.1
93.32765818,-5.5,33.1
93.32765818,-5.6,33.1
93.32765818,-5.7,33.1
93.32765818,-5.8,33.1
93.32765818,-5.9,33.1
93.32765818,-6,33.1
93.32765818,-6.1,33.1
93.32765818,-6.2,33.1
93.32765818,-6.3,33.1
93.32765818,-6.4,33.1
93.32765818,-6.5,33.1
93.32765818,-6.6,33.1
93.32765818,-6.7,33.1
93.32765818,-6.8,33.1
93.32765818,-6.9,33.1
93.32765818,-7,33.1
93.32765818,-7.1,33.1
93.32765818,-7.2,33.1
93.32765818,-7.3,33.1
93.32765818,-7.4,33.1
93.32765818,-7.5,33.1
93.32765818,-7.6,33.1
93.32765818,-7.7,33.1
93.32765818,-7.8,33.1
93.32765818,-7.9,33.1
93.32765818,-8,33.1
93.32765818,-8.1,33.1
93.32765818,-8.2,33.1
93.32765818,-8.3,33.1
93.32765818,-8.4,33.1
93.32765818,-8.5,33.1
93.32765818,-8.6,33.1
93.32765818,-8.7,33.1
93.32765818,-8.8,33.1
93.32765818,-8.9,33.1
93.32765818,-9,33.1
93.32765818,-9.1,33.1
93.32765818,-9.2,33.1
93.32765818,-9.3,33.1
93.32765818,-9.4,33.1
93.32765818,-9.5,33.1
93.32765818,-9.6,33.1
93.32765818,-9.7,33.1
93.32765818,-9.8,33.1
93.32765818,-9.9,33.1
93.32765818,-10,33.1
93.32765818,-10.1,33.1
93.32765818,-10.2,33.1
93.32765818,-10.3,33.1
93.32765818,-10.4,33.1
93.32765818,-10.5,33.1
93.32765818,-10.6,33.1
93.32765818,-10.7,33.1
93.32765818,-10.8,33.1
93.32765818,-10.9,33.1
93.32765818,-11,33.1
93.32765818,-11.1,33.1
